repo_id,repo_slug,cell,task,model,prompt_version,label,reason,input_tokens,output_tokens,usd,called_utc
8ca99a4a08a09241eb335f15899bf0d0,moonlit,Unclassified,kind,claude-sonnet-5,3,Pets and animals,"Kittens named directly, indicating a pet-related site",29,36,0.000418,2026-09-13T08:23:45Z
5a57503fbb4a7d2843ba1822ef4ffabe,mimic,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Single ambiguous word 'mimic' with no domain-specific purpose stated.,19,45,0.000488,2026-09-13T08:23:46Z
e2616b4afdec4aa363e504c2f2012865,aqua-ai-haven,AI and chatbots,kind,claude-sonnet-5,3,AI and chatbots,"""ai"" and ""haven"" suggest an AI assistant product, no domain noun present.",16,50,0.000532,2026-09-13T08:23:46Z
c7e91dbf794cd63748e93555e73d80c1,dealmind-lab-assistant,AI and chatbots,kind,claude-sonnet-5,3,AI and chatbots,"Names an assistant as the product itself, deal-related domain aside.",18,41,0.000446,2026-09-13T08:23:47Z
7b3f4ad4181173394ddefdc4ba8a869e,guardian-whisper-46,AI and chatbots,kind,claude-sonnet-5,3,Cannot tell,"Random-looking codename with number suffix, no clear purpose words.",16,39,0.000422,2026-09-13T08:23:47Z
70820a88be9835ed42a0a2557d0e5313,warm-welcome,Unclassified,kind,claude-sonnet-5,3,Community and events,"""Warm-welcome"" suggests hospitality/onboarding for people, fitting community-oriented greeting purpose.",13,57,0.000596,2026-09-13T08:23:48Z
85239906cb5cb1bc2b6e00565020096d,crypto-ledger-balance-sheet,Money and admin,kind,claude-sonnet-5,3,Money and admin,"Words crypto, ledger, balance sheet indicate financial record-keeping software.",21,44,0.000482,2026-09-13T08:23:48Z
77783452d0a15f953e4281e631ce7682,raphaelle-endrlin-portfolio,Site and portfolio,kind,claude-sonnet-5,3,Site and portfolio,"Name contains 'portfolio' with a personal name, indicating a personal site.",22,44,0.000484,2026-09-13T08:23:49Z
b89f6045cbe2e2144734e7e84ac08c7d,flood-watcher,Unclassified,kind,claude-sonnet-5,3,Trackers and dashboards,"'Watcher' implies monitoring, akin to a flood tracker/monitor.",13,48,0.000506,2026-09-13T08:23:49Z
0a3e33de1583d775da92bdd8efcfcfcd,prodify-the-productivity-app,Shop and commerce,kind,claude-sonnet-5,3,Planning and productivity,Name explicitly states 'productivity-app'.,18,35,0.000386,2026-09-13T08:23:50Z
6731d49be9e5b8d558e0869b093384bc,ai-digital-camp,AI and chatbots,kind,claude-sonnet-5,3,Business and clients,'digital' with 'camp' reads as a company/brand-style site name,15,40,0.000430,2026-09-13T08:23:50Z
221be9ab2cde759ffe9e9c396f80fede,asknexus-helpers,Unclassified,kind,claude-sonnet-5,3,AI and chatbots,"'Ask' and 'nexus' suggest a query/assistant tool, product noun implies AI helper.",15,53,0.000560,2026-09-13T08:23:51Z
4c9395157a5e126e4b0b1b81e531ae2a,alvozap-seu-neg-cio-no-whatsapp,Unclassified,kind,claude-sonnet-5,3,Business and clients,WhatsApp business tool for 'seu negócio' (your business),28,40,0.000456,2026-09-13T08:23:51Z
99781723729f59afd6490ddf9e94a5aa,namaz-first-focus,Unclassified,kind,claude-sonnet-5,3,Faith and culture,"'Namaz' refers to Islamic prayer, indicating a faith-related purpose.",15,47,0.000500,2026-09-13T08:23:52Z
3a3a51cacdf1a9f7b0d291ba5e86f0f1,holamanag-frontend,Unclassified,kind,claude-sonnet-5,3,Cannot tell,"Ambiguous name fragment, no clear domain words present",15,37,0.000400,2026-09-13T08:23:52Z
389c30d344bd3ea96aa7094b394da81e,readflow-frontend,Unclassified,kind,claude-sonnet-5,3,Cannot tell,"""readflow"" is ambiguous builder-style term, no clear purpose specified.",14,47,0.000498,2026-09-13T08:23:52Z
b6536914b0769bbec33ff8c41ff009a6,lcdmp-frontend,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Name is abbreviation with no clear purpose indicated.,16,37,0.000402,2026-09-13T08:23:53Z
19ce5cfcb04adee0d0f6ac1c51f45a44,ggtyr,Unclassified,kind,claude-sonnet-5,3,Cannot tell,No recognizable words or purpose conveyed by this name.,12,36,0.000384,2026-09-13T08:23:53Z
402a0f3219374f5b99eb123a753c31a2,cosmic-card-catch,Games and toys,kind,claude-sonnet-5,3,Games and toys,"""catch"" suggests a game, playful arcade-style activity",16,40,0.000432,2026-09-13T08:23:54Z
06cd0563c8335e18176a469ad5e1be19,dream-admin-hub,Trackers and dashboards,kind,claude-sonnet-5,3,Business and clients,"Admin panel suggests a management/business backend tool, not a specific domain.",32,41,0.000474,2026-09-13T08:23:54Z
61e876715e0b19a99922bdb802f6b1d9,precision-clinic-hub,Health and fitness,kind,claude-sonnet-5,3,Health and fitness,Words 'clinic' and 'precision' indicate a medical healthcare service.,16,45,0.000482,2026-09-13T08:23:54Z
ebc5fe069dcf23730e6d4513e78fe677,fire-plan-pros,Planning and productivity,kind,claude-sonnet-5,3,Business and clients,"""Pros"" suggests a professional service/consultancy branding, likely a business site.",15,46,0.000490,2026-09-13T08:23:56Z
375dbdcaba104865efe33760b3c523bc,nbpfixed,Unclassified,kind,claude-sonnet-5,3,Cannot tell,"Name is opaque, no clear purpose words present.",13,34,0.000366,2026-09-13T08:23:56Z
6b6dfce48792edeb51ce4cb1133b992a,my-doc-portfolio-craft,Site and portfolio,kind,claude-sonnet-5,3,Site and portfolio,Words 'doc-portfolio-craft' indicate a personal portfolio site.,19,46,0.000498,2026-09-13T08:23:56Z
5ae36a8d94c3b733900b295a4a66015e,kelas-sehat-indonesia,Unclassified,kind,claude-sonnet-5,3,Health and fitness,Words 'kelas' (class) and 'sehat' (healthy) point to health-focused class.,19,49,0.000528,2026-09-13T08:23:56Z
53cfff30098c03f68a2b8888aec92dab,rhythm-vieron-studio,Creative and media,kind,claude-sonnet-5,3,Creative and media,"""Rhythm"" and ""studio"" suggest a music or creative media project.",18,44,0.000476,2026-09-13T08:23:57Z
1d2f09393b110c504e39c2c46b4190ea,stock-stream-portal,Unclassified,kind,claude-sonnet-5,3,Trackers and dashboards,"Words 'stock' and 'stream' suggest monitoring data feed, portal implies dashboard.",15,55,0.000580,2026-09-13T08:23:57Z
ce9bc20400e98c2df884d175a89bfd05,flow-design-guild,Creative and media,kind,claude-sonnet-5,3,Creative and media,"'Design' names a creative craft, 'guild' suggests a community of designers",14,42,0.000448,2026-09-13T08:23:58Z
8f14b55c0da2b6ffe224bddf933ac28a,pitchburg,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Name and title give no clear purpose or domain cues.,20,35,0.000390,2026-09-13T08:23:58Z
9639cca68e88c24feaa1cc020aa5965c,debate-ai-persona-arena,AI and chatbots,kind,claude-sonnet-5,3,AI and chatbots,"Names an AI persona/debate agent, a chatbot-like product noun",18,43,0.000466,2026-09-13T08:23:59Z
622e62596a3721c32ae388fc349dffb1,nxtgensec,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Vague brand-style name; no specific purpose words indicated beyond generic security-ish term.,13,48,0.000506,2026-09-13T08:23:59Z
aaf4b2ecad70c78d540191f72ce108f1,knizhny-ostrov-rus,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Name gives no clear product purpose beyond possible Russian place-name reference,19,43,0.000468,2026-09-13T08:23:59Z
efded3053708df4a93df8c20d0e397bb,social-pulse-dash-13,Trackers and dashboards,kind,claude-sonnet-5,3,Trackers and dashboards,Words 'pulse' and 'dash' indicate a monitoring dashboard tool.,17,51,0.000544,2026-09-13T08:24:00Z
232db023d8f374c2c14a3faf5c3212c3,fresh-look-project-0a3d73ca,Unclassified,kind,claude-sonnet-5,3,Cannot tell,"Generic auto-generated name with hash, no purpose words indicated.",22,41,0.000454,2026-09-13T08:24:00Z
c6ee7577859788c820462b8f90a0044f,skibsll,Unclassified,kind,claude-sonnet-5,3,Trackers and dashboards,Data Analytics Platform names analytics/insight tool despite AI suffix,37,47,0.000544,2026-09-13T08:24:01Z
d8e4971315dafd92ed80584a3cd56b34,cargo-glimpse-dashboard,Logistics and transport,kind,claude-sonnet-5,3,Trackers and dashboards,"""dashboard"" names the product type directly, despite ""cargo"" logistics word.",20,51,0.000550,2026-09-13T08:24:01Z
06673bae77a3aa0c7ca7f1f588645587,certify-trust-now,Unclassified,kind,claude-sonnet-5,3,Business and clients,"""Certify"" and ""trust"" suggest a business or credential service branding.",14,44,0.000468,2026-09-13T08:24:02Z
30141bdbd01f94cf25dadbebe105a0b8,capitalcanvas-ui,Unclassified,kind,claude-sonnet-5,3,Money and admin,'Capital' signals finance-related purpose despite generic 'canvas-ui' branding words.,17,48,0.000514,2026-09-13T08:24:02Z
34e18a3aea482fee58e659cb9f339053,repp,Unclassified,kind,claude-sonnet-5,3,Cannot tell,No descriptive words provided; name gives no clue to purpose.,9,38,0.000398,2026-09-13T08:24:03Z
7b543f57f45d8d32a6025c4ae87da619,admin-nexus,Trackers and dashboards,kind,claude-sonnet-5,3,Generic or brand-style name,"Words 'admin' and 'nexus' are builder vocabulary, no clear purpose.",13,51,0.000536,2026-09-13T08:24:03Z
8df64f2a377f10c853e04155917351d7,prose-palette-platform,Unclassified,kind,claude-sonnet-5,3,Creative and media,"'Prose' and 'palette' evoke writing and art, creative media platform.",15,43,0.000460,2026-09-13T08:24:03Z
55e406b8f4fe2b1b3dabba1420fa695f,party-pulse-radar,Community and events,kind,claude-sonnet-5,3,Community and events,"""party"" names an event/occasion, deciding Community and events.",15,38,0.000410,2026-09-13T08:24:04Z
f59c8db212db64bbc80e7b4cf9f94617,songline,Unclassified,kind,claude-sonnet-5,3,Creative and media,"""Songline"" suggests music, storytelling, or audio-related creative content.",9,44,0.000458,2026-09-13T08:24:04Z
b0892a64d9a44c4abf8b652f985667f8,jet-hr-test,Business and clients,kind,claude-sonnet-5,3,Cannot tell,"Test/demo name with HR word, ambiguous purpose, likely a machine test",14,45,0.000478,2026-09-13T08:24:05Z
8c41d26001db4c5c5dc38ece2dd37bb4,royalsaude,Unclassified,kind,claude-sonnet-5,3,Health and fitness,"""saude"" means health in Portuguese, indicating health-related purpose",12,43,0.000454,2026-09-13T08:24:05Z
6a9cfcd704197a47c28b5841fa69ec7d,devqueens,Unclassified,kind,claude-sonnet-5,3,Cannot tell,No clear purpose word; 'devqueens' does not indicate a specific domain.,11,44,0.000462,2026-09-13T08:24:05Z
3dd386084e944056d0c2e20204c26671,intern-ai-labmates,AI and chatbots,kind,claude-sonnet-5,3,AI and chatbots,"'ai' names product itself, paired with generic 'labmates' term.",16,42,0.000452,2026-09-13T08:24:06Z
23afc7e9b5784901c078e2cd679d7a07,neon-event-universe,Community and events,kind,claude-sonnet-5,3,Community and events,"Name contains 'event', indicating community or events software.",14,33,0.000358,2026-09-13T08:24:07Z
0929cc6e1d1a97804eae6153bc49a29e,time-warp-tango,Unclassified,kind,claude-sonnet-5,3,Cannot tell,"Whimsical name, no clear purpose words indicate software function.",14,38,0.000408,2026-09-13T08:24:07Z
533c6585f8f4cee571ae10546a713e81,fingern,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Word 'fingern' carries no clear purpose or domain meaning.,10,42,0.000440,2026-09-13T08:24:08Z
7b6e7353a3d3706509432fdbb5b7f3c7,desafio-[owner],Unclassified,kind,claude-sonnet-5,3,Cannot tell,"""desafio"" means challenge but no domain specified; owner placeholder gives no clue",15,48,0.000510,2026-09-13T08:24:08Z
1f11fab18bf5051d6cdf63aaf1dbdc9a,borrowpal,Unclassified,kind,claude-sonnet-5,3,Money and admin,"""borrow"" suggests lending/loan related financial functionality",12,40,0.000424,2026-09-13T08:24:08Z
6343f508c792cc9add86f44c6095cd16,pixel-perfect-promise-87,Creative and media,kind,claude-sonnet-5,3,Cannot tell,"Generic machine-test-style name, no clear purpose words.",19,37,0.000408,2026-09-13T08:24:09Z
7d8f39dac343395d30c8515497674369,anatomy-lan,Unclassified,kind,claude-sonnet-5,3,Cannot tell,"Ambiguous fragment 'anatomy-lan', unclear purpose or domain.",14,47,0.000498,2026-09-13T08:24:10Z
357ad2d3ef789b38395f85578a3843ad,adacoysconsulting,Unclassified,kind,claude-sonnet-5,3,Business and clients,"Name contains 'consulting', indicating a business consultancy site.",15,39,0.000420,2026-09-13T08:24:10Z
f439024d579402e4bf653b23b417c8db,earthflow-dash,Trackers and dashboards,kind,claude-sonnet-5,3,Trackers and dashboards,Contains 'dash' indicating a dashboard tool.,14,40,0.000428,2026-09-13T08:24:10Z
6340ea62349f6e224e6088d1c9838c7f,ai-photo-catalog,Creative and media,kind,claude-sonnet-5,3,Creative and media,"Photo catalog names a media/photo organizing product, not an AI assistant itself.",16,45,0.000482,2026-09-13T08:24:11Z
9e8687320eb2b7ecec076fb419613339,buoyant-physics-pal,Unclassified,kind,claude-sonnet-5,3,Learning and study,'Physics' names a subject; 'pal' suggests a learning companion tool.,17,43,0.000464,2026-09-13T08:24:12Z
980621066f592e8f63edd9e6f73f8583,fresh-blend-go,Unclassified,kind,claude-sonnet-5,3,Shop and commerce,"Portable electric juicer product with shipping, indicates online store/product page",45,42,0.000510,2026-09-13T08:24:12Z
b38744faed24fdc5eaab707c22d11854,work-crew-sync,Unclassified,kind,claude-sonnet-5,3,Business and clients,'Crew' and 'sync' suggest workplace/team coordination for a business.,14,43,0.000458,2026-09-13T08:24:12Z
14f03fdfdece9a4554760de449742f70,pure-goodness-bites-shop,Shop and commerce,kind,claude-sonnet-5,3,Food and drink,"Words 'goodness' and 'bites' name food, though 'shop' suggests commerce, food dominates.",19,52,0.000558,2026-09-13T08:24:13Z
1c0d9c056602db75fb508d308b898294,sai-kitchen-cart,Shop and commerce,kind,claude-sonnet-5,3,Shop and commerce,"'Cart' signals shopping cart, purchasing product-related purpose.",17,43,0.000464,2026-09-13T08:24:13Z
481e04a9a9f0aadde707b92b5027e54a,yabai,AI and chatbots,kind,claude-sonnet-5,3,Cannot tell,"Single ambiguous word, no clear purpose or domain indicated.",10,40,0.000420,2026-09-13T08:24:13Z
8c25ee9b2f9d0f3d82fd8e1ccabf7ff0,quantum-visuals-lab,Creative and media,kind,claude-sonnet-5,3,Creative and media,'Visuals' names creative/media output; 'lab' is generic builder suffix.,17,45,0.000484,2026-09-13T08:24:13Z
a1a0cc9fe9ab72da0e43e77e5d2fa44a,new,Generic or brand-style name,kind,claude-sonnet-5,3,Cannot tell,Name 'new' carries no purpose or domain information.,8,36,0.000376,2026-09-13T08:24:14Z
a79ba3991b47e93b0d57f1cfba00aaa8,candid-hire-chat,AI and chatbots,kind,claude-sonnet-5,3,Jobs and careers,"Words 'hire' names recruitment purpose, overriding 'chat' technique term.",15,48,0.000510,2026-09-13T08:24:15Z
8435464220d642f0e2b46e39870f526e,-ai-productivity,Shop and commerce,kind,claude-sonnet-5,3,AI and chatbots,"Combines 'ai' with productivity as product noun, suggesting AI assistant tool.",14,48,0.000508,2026-09-13T08:24:15Z
7552675dbf776cb5a9d630c5da893d95,quotex-manager-81,Unclassified,kind,claude-sonnet-5,3,Money and admin,"""Quotex"" (trading platform) plus ""manager"" suggests financial account management",15,47,0.000500,2026-09-13T08:24:15Z
cca89b7e4cffed1d7751b77b4f9edcb4,digi-diploma,Unclassified,kind,claude-sonnet-5,3,Learning and study,"Diploma refers to academic credentials, indicating an education-related project.",13,39,0.000416,2026-09-13T08:24:16Z
be8450dee84b8cfa68ff53fb82813aec,localena-dashboard-hub,Trackers and dashboards,kind,claude-sonnet-5,3,Trackers and dashboards,"Contains 'dashboard' word indicating monitoring/analytics interface, despite generic hub suffix.",17,56,0.000594,2026-09-13T08:24:17Z
0e52093a3ba035e64721ff307b5cd5f3,exemplo-site-petshop,Site and portfolio,kind,claude-sonnet-5,3,Pets and animals,"Name contains 'petshop', naming a pet store purpose.",17,39,0.000424,2026-09-13T08:24:17Z
3394c5aece35b47a6f40aba9910d002f,seaside-escape-web,Unclassified,kind,claude-sonnet-5,3,Travel and hospitality,Words 'seaside' and 'escape' suggest a travel getaway destination.,15,46,0.000490,2026-09-13T08:24:17Z
289e29f806a2b32f303aa39a073624d0,healthkart-online,Health and fitness,kind,claude-sonnet-5,3,Shop and commerce,"Combines 'health' with 'online' store/mart naming, suggesting an e-commerce shop.",13,51,0.000536,2026-09-13T08:24:18Z
abbcb769965b80934947247e7f60af79,classified-ops-terminal,Learning and study,kind,claude-sonnet-5,3,Cannot tell,No clear domain words; vague terminal/ops name with no stated purpose.,16,42,0.000452,2026-09-13T08:24:18Z
bdfbba26c7a703b6de139a133116f427,medivive-clinic-suite,Health and fitness,kind,claude-sonnet-5,3,Health and fitness,Words 'clinic' and 'healthcare' indicate a medical/health service.,46,44,0.000532,2026-09-13T08:24:19Z
95bf61a6aa1009fa19caf1e64263a438,science-fair-ai-advisor,AI and chatbots,kind,claude-sonnet-5,3,AI and chatbots,Advisor is an assistant/agent product noun paired with AI technique term.,18,43,0.000466,2026-09-13T08:24:19Z
cd46503554536a0bbb95b495ba39eb01,crimson-login,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Generic technical name with no clear domain purpose stated.,12,36,0.000384,2026-09-13T08:24:20Z
4dbc458a4fc4fd73ae7c247ece5a23ad,adaptive-image-show,Creative and media,kind,claude-sonnet-5,3,Creative and media,Image slider and slideshow relate to visual media presentation.,45,36,0.000450,2026-09-13T08:24:20Z
23d448a256542e8b7a5227a558151d54,proto-health-ai,Health and fitness,kind,claude-sonnet-5,3,Health and fitness,"Contains 'health', a domain word beating the 'ai' technique suffix.",14,43,0.000458,2026-09-13T08:24:21Z
03f27a92ec5d3366cd39a409bdeb6586,carbon-compass,Unclassified,kind,claude-sonnet-5,3,Utilities and converters,"""Compass"" suggests a guiding tool, likely for tracking/converting carbon metrics.",13,53,0.000556,2026-09-13T08:24:21Z
d1a7167116dc99d0227af7bba42cab00,tune-my-buddy,Unclassified,kind,claude-sonnet-5,3,Pets and animals,"'Buddy' suggests a pet companion, 'tune' implies adjusting/caring for it",15,50,0.000530,2026-09-13T08:24:22Z
832e5674bae28e420098bbd2991bb093,haul-away-pro-rebuild,Unclassified,kind,claude-sonnet-5,3,Logistics and transport,"""Haul-away"" indicates transport/removal service work",19,40,0.000438,2026-09-13T08:24:22Z
3408ad76547405ee2e732a9ad51b288b,binary-annotator-pro,Unclassified,kind,claude-sonnet-5,3,Utilities and converters,"""binary"" and ""annotator"" suggest a technical tool for annotating binary data.",16,50,0.000532,2026-09-13T08:24:22Z
27540d8b781fb95022b7ed8f190c1556,my-portfolio,Site and portfolio,kind,claude-sonnet-5,3,Site and portfolio,"Name explicitly says 'portfolio', indicating a personal portfolio site.",13,45,0.000476,2026-09-13T08:24:23Z
c663a67d426a3ba94f2db8277435a2a1,new-project-spark-49,Generic or brand-style name,kind,claude-sonnet-5,3,Cannot tell,Generic scaffold name with no purpose-indicating words.,15,37,0.000400,2026-09-13T08:24:24Z
69af4789828b5b0c881d9be65d96cec7,newwalaevara,Unclassified,kind,claude-sonnet-5,3,Cannot tell,"Name is unrecognizable, no clear purpose or domain words present.",13,41,0.000436,2026-09-13T08:24:24Z
078081c29caa27ece850fed4a1a00ed4,tekmedia-showcase,Site and portfolio,kind,claude-sonnet-5,3,Business and clients,"""Tekmedia"" reads as a company brand name; ""showcase"" suggests its own promotional site.",16,54,0.000572,2026-09-13T08:24:24Z
5a6313eebf0ab6cf70da736a6b3a68df,home-taskforce,Unclassified,kind,claude-sonnet-5,3,Property and home,'Home' names the domain; taskforce suggests home management tool.,13,37,0.000396,2026-09-13T08:24:25Z
0b47c49dfd2bb7c57b0ed497133778d1,investview-dashboard-ui,Trackers and dashboards,kind,claude-sonnet-5,3,Trackers and dashboards,"Contains 'dashboard' and 'investview', indicating a financial tracking/dashboard tool.",32,54,0.000604,2026-09-13T08:24:25Z
eb0890e022493eccc67f249b27ef9335,super_barista_org,Unclassified,kind,claude-sonnet-5,3,Food and drink,"'barista' names a coffee trade, fitting food and drink family.",13,39,0.000416,2026-09-13T08:24:26Z
9342fa80f6aa627424701066502f810e,ifcoins-game-school-24,Games and toys,kind,claude-sonnet-5,3,Learning and study,"Contains 'school', deciding the family despite 'game' present.",18,38,0.000416,2026-09-13T08:24:26Z
e334f43ca14013e9b2a47a394691e910,soulridemk,Unclassified,kind,claude-sonnet-5,3,Travel and hospitality,"Nature rides, hidden gems, Macedonian travel exploration described in title.",53,47,0.000576,2026-09-13T08:24:27Z
90f5a099cece0f4bbe0f674e322a1847,biodaca,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Name has no clear English or recognizable domain meaning.,11,37,0.000392,2026-09-13T08:24:27Z
1765dee66a4d46ec107bd7441345b739,receita-feliz-brasil-72,Unclassified,kind,claude-sonnet-5,3,Food and drink,"""receita"" means recipe, indicating a food/recipe-related project.",19,41,0.000448,2026-09-13T08:24:27Z
d6c5dc0c84fa7cfdea733157887ff1c3,scrapper,Unclassified,kind,claude-sonnet-5,3,Utilities and converters,"""Scrapper"" names a tool for extracting data, a utility script.",11,44,0.000462,2026-09-13T08:24:28Z
538aa7bb127ef24a0904d758d9ee770a,janidailydigest,Unclassified,kind,claude-sonnet-5,3,News and information,"""Daily digest"" implies a news or information summary format.",13,34,0.000366,2026-09-13T08:24:28Z
184d5526c256c2047836bac6e0314eb1,odata-bookshelf-mern,Unclassified,kind,claude-sonnet-5,3,Learning and study,"Bookshelf suggests book catalog, but MERN/odata is technical; likely book-related library app",18,50,0.000536,2026-09-13T08:24:29Z
e105018796691d95fa15c79e009bb2e8,chat-spark-frontend,AI and chatbots,kind,claude-sonnet-5,3,Community and events,"""chat"" indicates messaging between people, a community chat app frontend.",16,41,0.000442,2026-09-13T08:24:29Z
438273bc4c7f249508e42d22b7693e53,secure-start,Creative and media,kind,claude-sonnet-5,3,Cannot tell,"Words are generic security/startup terms, no clear purpose specified.",11,39,0.000412,2026-09-13T08:24:30Z
b919fbdb181497e8b5d2a92b8ec05729,dine-donate-web,Food and drink,kind,claude-sonnet-5,3,Community and events,"""Donate"" signals charity/giving, community-oriented purpose despite ""dine"" reference.",14,51,0.000538,2026-09-13T08:24:31Z
8964f07dbd65be5dba8cf0a92d50497a,calm-zone-tracker,Trackers and dashboards,kind,claude-sonnet-5,3,Health and fitness,"Words 'calm' and 'zone' evoke wellbeing, plus 'tracker' for monitoring calmness.",16,58,0.000612,2026-09-13T08:24:31Z
113b0027725ea20a021e0096ed9dce3f,browser-xmr-miner,Unclassified,kind,claude-sonnet-5,3,Utilities and converters,"Describes a browser-based mining tool/script, a technical utility.",16,40,0.000432,2026-09-13T08:24:32Z
9f15942d2bbbdfee462a5aa7db596695,skill-match-ai,AI and chatbots,kind,claude-sonnet-5,3,Jobs and careers,'Skill-match' names job/skills matching purpose despite 'ai' suffix,14,47,0.000498,2026-09-13T08:24:32Z
85a31bafc12a46300657019b764c757f,recipe-ai-delight,Food and drink,kind,claude-sonnet-5,3,Food and drink,"'recipe' names food domain; 'ai' is technique, not product noun",16,41,0.000442,2026-09-13T08:24:33Z
90133a405ddc98eb5da3e88c10a1fe8b,process-insight-hub-f2d48658,Trackers and dashboards,kind,claude-sonnet-5,3,Trackers and dashboards,"""insight"" and ""hub"" suggest analytics/monitoring of processes",20,49,0.000530,2026-09-13T08:24:33Z
d7442a6b52719980a8028e2c165a75ff,watch-ease-admin,Trackers and dashboards,kind,claude-sonnet-5,3,Cannot tell,Ambiguous name; 'watch-ease-admin' gives no clear domain purpose.,15,49,0.000520,2026-09-13T08:24:33Z
d5a9c8c0121e28afb6a67fe1ed5ecd1c,mindful-health-suite,Health and fitness,kind,claude-sonnet-5,3,Health and fitness,Words 'mindful' and 'health' directly signal wellbeing and health domain.,15,45,0.000480,2026-09-13T08:24:34Z
c3113f3d94fbb5a5ee4b9fa71a3f90fc,harmony-health-hub,Health and fitness,kind,claude-sonnet-5,3,Health and fitness,Contains 'health' explicitly naming health domain purpose,15,39,0.000420,2026-09-13T08:24:35Z
c28a84fd7a4cb104164c8eec9ddd0182,bizscore1,Unclassified,kind,claude-sonnet-5,3,Business and clients,"'biz' names a business/company context, 'score' secondary; brand-style business name",12,43,0.000454,2026-09-13T08:24:35Z
60eee4bee0d07922f06d487fdd68227c,package-peek-attention-boost,Unclassified,kind,claude-sonnet-5,3,Utilities and converters,"""package-peek"" suggests a scanner/inspection tool, a system utility.",17,47,0.000504,2026-09-13T08:24:35Z
821908077c944db6abfb397fa1899ec9,aba,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Name gives no discernible purpose or domain word.,9,34,0.000358,2026-09-13T08:24:35Z
76460b543fc17b2cfda3fa059a535676,car_rentals,Property and home,kind,claude-sonnet-5,3,Logistics and transport,"""car_rentals"" names vehicle rental, a transport-related service.",12,44,0.000464,2026-09-13T08:24:37Z
3378616819e6e2640a2148d975174b4b,kotwali_bazaar,Unclassified,kind,claude-sonnet-5,3,Shop and commerce,"""Bazaar"" names a market, indicating shop and commerce.",16,42,0.000452,2026-09-13T08:24:37Z
b255649d0f54c0658fec4975d0939729,atharva-bambere-portfolio,Site and portfolio,kind,claude-sonnet-5,3,Site and portfolio,Name explicitly labeled as a personal portfolio for a named individual.,38,42,0.000496,2026-09-13T08:24:37Z
3bcfeca4b207e006080cd34477d12290,internet-stock-tracker-55,Trackers and dashboards,kind,claude-sonnet-5,3,Trackers and dashboards,Contains 'tracker' explicitly naming a stock tracking tool.,18,46,0.000496,2026-09-13T08:24:37Z
fabfb04bebd3bd7b01e1ab23bab5e33d,college-smart-check,Creative and media,kind,claude-sonnet-5,3,Learning and study,"""college"" names an educational institution, deciding the family.",13,36,0.000386,2026-09-13T08:24:38Z
072dfad7cd29ead53d0d73db9521bb77,zhdw-student-login,Learning and study,kind,claude-sonnet-5,3,Learning and study,Contains 'student' indicating a learning/study platform.,15,36,0.000390,2026-09-13T08:24:38Z
ef6d93b75f549ee2525ee6ee0ed70106,simple-ai-chat,AI and chatbots,kind,claude-sonnet-5,3,AI and chatbots,Words 'ai' and 'chat' name an assistant/chatbot as the product itself.,15,49,0.000520,2026-09-13T08:24:39Z
45f88ad84b6e97c45e18b30fa87b34e1,happy-places-map,Unclassified,kind,claude-sonnet-5,3,Travel and hospitality,'Places' and 'map' suggest a city guide or map of spots.,13,42,0.000446,2026-09-13T08:24:39Z
f0cf2eefa44f4dfc0f2e7fbe96027f3b,duo-spend,Money and admin,kind,claude-sonnet-5,3,Money and admin,'Spend' names a finance tracking purpose.,12,33,0.000354,2026-09-13T08:24:40Z
d456d607b41aa6198b77a6f432a8c0d3,ephemeral-inbox-free,Unclassified,kind,claude-sonnet-5,3,Utilities and converters,"""inbox"" suggests a mail utility tool, temporary/free email service",18,46,0.000496,2026-09-13T08:24:40Z
71d8497277f4eb9782c253b2ac7ff3e6,tennis-poll-ace-chart,Sport and outdoors,kind,claude-sonnet-5,3,Sport and outdoors,"Tennis and ace point to sport, despite poll/chart tracker words.",19,45,0.000488,2026-09-13T08:24:41Z
a08ce3101e7baf484f7d7a6e4e830821,sleepypig,Health and fitness,kind,claude-sonnet-5,3,Health and fitness,"""Sleep"" indicates health-related purpose despite ""pig"" being playful.",12,48,0.000504,2026-09-13T08:24:41Z
1bcd8dc5dadef58c51455bec158b7069,stayvibe_65,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Ambiguous name with no clear domain-specific words indicating purpose,14,42,0.000448,2026-09-13T08:24:42Z
a5ec49d435088314c9d4ad68ccf0b447,waste_management,Unclassified,kind,claude-sonnet-5,3,Utilities and converters,"""waste_management"" names a system/tool without a clear domain-specific consumer purpose cue",11,51,0.000532,2026-09-13T08:24:43Z
6e07a6eb8d4f89da4c09253745849a53,greenparadise-main,Unclassified,kind,claude-sonnet-5,3,Cannot tell,Vague brand-like name; no clear domain word to indicate purpose.,14,41,0.000438,2026-09-13T08:24:43Z
