repo_id,repo_slug,cell,task,model,prompt_version,label,reason,input_tokens,output_tokens,usd,called_utc
77783452d0a15f953e4281e631ce7682,raphaelle-endrlin-portfolio,Site and portfolio,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal portfolio site, promotes a person, neither sector by itself",22,44,0.000484,2026-09-13T08:31:55Z
85239906cb5cb1bc2b6e00565020096d,crypto-ledger-balance-sheet,Money and admin,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic financial tracking tool name, no business, client or community indicated.",21,43,0.000472,2026-09-13T08:31:55Z
b89f6045cbe2e2144734e7e84ac08c7d,flood-watcher,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic monitoring tool name, no business or community indicated.",13,40,0.000426,2026-09-13T08:31:55Z
0a3e33de1583d775da92bdd8efcfcfcd,prodify-the-productivity-app,Shop and commerce,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal productivity app, no business or community named.",18,35,0.000386,2026-09-13T08:31:55Z
221be9ab2cde759ffe9e9c396f80fede,asknexus-helpers,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'helpers' suggests a service supplying workers for tasks, producer sector.",15,54,0.000570,2026-09-13T08:31:57Z
6731d49be9e5b8d558e0869b093384bc,ai-digital-camp,AI and chatbots,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'Digital' business-style naming suggests an agency or organized service, not personal use",15,55,0.000580,2026-09-13T08:31:57Z
4c9395157a5e126e4b0b1b81e531ae2a,alvozap-seu-neg-cio-no-whatsapp,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Name translates to 'your business on WhatsApp', naming a business tool",28,53,0.000586,2026-09-13T08:31:57Z
99781723729f59afd6490ddf9e94a5aa,namaz-first-focus,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal-use prayer/focus app, no business or community indicated",15,42,0.000450,2026-09-13T08:31:57Z
389c30d344bd3ea96aa7094b394da81e,readflow-frontend,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic app name, no business, client, or community term present.",14,37,0.000398,2026-09-13T08:31:58Z
3a3a51cacdf1a9f7b0d291ba5e86f0f1,holamanag-frontend,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic frontend project name, no business, community, or personal-use clue",15,43,0.000460,2026-09-13T08:31:59Z
b6536914b0769bbec33ff8c41ff009a6,lcdmp-frontend,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic technical name, no business, community, or personal-use indication present.",16,43,0.000462,2026-09-13T08:31:59Z
19ce5cfcb04adee0d0f6ac1c51f45a44,ggtyr,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use context indicated by the name alone.",12,41,0.000434,2026-09-13T08:31:59Z
402a0f3219374f5b99eb123a753c31a2,cosmic-card-catch,Games and toys,audience,claude-sonnet-5,3,Cannot tell from the name,"Sounds like a personal game app, no business or community named",16,38,0.000412,2026-09-13T08:32:00Z
06cd0563c8335e18176a469ad5e1be19,dream-admin-hub,Trackers and dashboards,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Admin panel for a business platform managing operations, not personal use.",32,49,0.000554,2026-09-13T08:32:00Z
6b6dfce48792edeb51ce4cb1133b992a,my-doc-portfolio-craft,Site and portfolio,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal portfolio site promotes a person, not a business or community.",19,41,0.000448,2026-09-13T08:32:01Z
61e876715e0b19a99922bdb802f6b1d9,precision-clinic-hub,Health and fitness,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Names a clinic business hub, serving clients or patients",16,47,0.000502,2026-09-13T08:32:01Z
375dbdcaba104865efe33760b3c523bc,nbpfixed,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use indicators in the name.",13,38,0.000406,2026-09-13T08:32:02Z
5ae36a8d94c3b733900b295a4a66015e,kelas-sehat-indonesia,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Names a health class/campus program, no business or community word specified",19,39,0.000428,2026-09-13T08:32:02Z
ebc5fe069dcf23730e6d4513e78fe677,fire-plan-pros,Planning and productivity,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",'Pros' indicates a professional business offering services to clients,15,48,0.000510,2026-09-13T08:32:02Z
1d2f09393b110c504e39c2c46b4190ea,stock-stream-portal,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic stock/data app name, no business, community, or personal-use category specified",15,45,0.000480,2026-09-13T08:32:03Z
ce9bc20400e98c2df884d175a89bfd05,flow-design-guild,Creative and media,audience,claude-sonnet-5,3,Cannot tell from the name,"'Guild' suggests community but 'flow-design' is ambiguous, could be business branding",14,51,0.000538,2026-09-13T08:32:03Z
53cfff30098c03f68a2b8888aec92dab,rhythm-vieron-studio,Creative and media,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","""studio"" names a business offering services to clients",18,45,0.000486,2026-09-13T08:32:04Z
8f14b55c0da2b6ffe224bddf933ac28a,pitchburg,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Names are ambiguous; no business, community, or personal-use indicator clearly identified.",20,49,0.000530,2026-09-13T08:32:04Z
622e62596a3721c32ae388fc349dffb1,nxtgensec,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic tech-sounding name, no clear business, community, or personal-use indicator.",13,48,0.000506,2026-09-13T08:32:05Z
9639cca68e88c24feaa1cc020aa5965c,debate-ai-persona-arena,AI and chatbots,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal-use debate/AI persona app, no business or community named",18,41,0.000446,2026-09-13T08:32:05Z
efded3053708df4a93df8c20d0e397bb,social-pulse-dash-13,Trackers and dashboards,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic dashboard name, no business or community indicator present",17,39,0.000424,2026-09-13T08:32:05Z
aaf4b2ecad70c78d540191f72ce108f1,knizhny-ostrov-rus,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,Name suggests a book-related project but no business or community indicator,19,40,0.000438,2026-09-13T08:32:06Z
232db023d8f374c2c14a3faf5c3212c3,fresh-look-project-0a3d73ca,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic auto-generated project name, no business or community words present",22,39,0.000434,2026-09-13T08:32:07Z
d8e4971315dafd92ed80584a3cd56b34,cargo-glimpse-dashboard,Logistics and transport,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic dashboard name, no business or community indicator present.",20,39,0.000430,2026-09-13T08:32:07Z
c6ee7577859788c820462b8f90a0044f,skibsll,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",'Intelligent Data Analytics Platform' names a business analytics tool for clients,37,57,0.000644,2026-09-13T08:32:07Z
06673bae77a3aa0c7ca7f1f588645587,certify-trust-now,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",'Certify-trust' implies a certification service or business offering trust to clients,14,53,0.000558,2026-09-13T08:32:08Z
30141bdbd01f94cf25dadbebe105a0b8,capitalcanvas-ui,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic app-like name, no business or community indicator present.",17,38,0.000414,2026-09-13T08:32:09Z
34e18a3aea482fee58e659cb9f339053,repp,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use context indicated by the name alone.",9,41,0.000428,2026-09-13T08:32:09Z
8df64f2a377f10c853e04155917351d7,prose-palette-platform,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or clear personal-use context indicated by the name",15,41,0.000440,2026-09-13T08:32:09Z
7b543f57f45d8d32a6025c4ae87da619,admin-nexus,Trackers and dashboards,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic admin/nexus terms, no business, community, or personal-use signal specified",13,48,0.000506,2026-09-13T08:32:10Z
55e406b8f4fe2b1b3dabba1420fa695f,party-pulse-radar,Community and events,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic app name; no business, client, or community indicator present.",15,39,0.000420,2026-09-13T08:32:10Z
f59c8db212db64bbc80e7b4cf9f94617,songline,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use indicator; ambiguous single word.",9,43,0.000448,2026-09-13T08:32:11Z
b0892a64d9a44c4abf8b652f985667f8,jet-hr-test,Business and clients,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Name contains 'HR', a business function for companies.",14,45,0.000478,2026-09-13T08:32:11Z
8c41d26001db4c5c5dc38ece2dd37bb4,royalsaude,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",'Saude' (health) brand name suggests a health-related business or service.,12,51,0.000534,2026-09-13T08:32:12Z
6a9cfcd704197a47c28b5841fa69ec7d,devqueens,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or clear personal-use category indicated by the name.",11,41,0.000432,2026-09-13T08:32:12Z
23afc7e9b5784901c078e2cd679d7a07,neon-event-universe,Community and events,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use indicator; generic event/universe naming lacks clear sector.",14,51,0.000538,2026-09-13T08:32:13Z
3dd386084e944056d0c2e20204c26671,intern-ai-labmates,AI and chatbots,audience,claude-sonnet-5,3,Cannot tell from the name,"Ambiguous name, no clear business, community, or personal-use indicator.",16,45,0.000482,2026-09-13T08:32:13Z
7b6e7353a3d3706509432fdbb5b7f3c7,desafio-[owner],Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic 'desafio' (challenge) with owner tag, no business or community indicated",15,49,0.000520,2026-09-13T08:32:14Z
0929cc6e1d1a97804eae6153bc49a29e,time-warp-tango,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,No business or community words; sounds like a personal or experimental app name.,14,41,0.000438,2026-09-13T08:32:14Z
533c6585f8f4cee571ae10546a713e81,fingern,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Ambiguous single word, no business or community indicator present.",10,39,0.000410,2026-09-13T08:32:15Z
1f11fab18bf5051d6cdf63aaf1dbdc9a,borrowpal,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Sounds personal borrowing app, no business or community named explicitly.",12,43,0.000454,2026-09-13T08:32:15Z
7d8f39dac343395d30c8515497674369,anatomy-lan,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use indicator; unclear purpose from the name alone.",14,47,0.000498,2026-09-13T08:32:16Z
6343f508c792cc9add86f44c6095cd16,pixel-perfect-promise-87,Creative and media,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic auto-generated project name, no business, community, or personal-use indication.",19,45,0.000488,2026-09-13T08:32:16Z
357ad2d3ef789b38395f85578a3843ad,adacoysconsulting,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Name contains 'consulting', naming a business service.",15,45,0.000480,2026-09-13T08:32:16Z
f439024d579402e4bf653b23b417c8db,earthflow-dash,Trackers and dashboards,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic name, no business or community indicator present",14,35,0.000378,2026-09-13T08:32:17Z
6340ea62349f6e224e6088d1c9838c7f,ai-photo-catalog,Creative and media,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal-use photo organizing tool, no business or community named.",16,40,0.000432,2026-09-13T08:32:17Z
b38744faed24fdc5eaab707c22d11854,work-crew-sync,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",'Work crew' implies staffing/workers synced for business tasks,14,51,0.000538,2026-09-13T08:32:18Z
9e8687320eb2b7ecec076fb419613339,buoyant-physics-pal,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Sounds like a personal-use learning/physics assistant app, no business or community named.",17,47,0.000504,2026-09-13T08:32:18Z
980621066f592e8f63edd9e6f73f8583,fresh-blend-go,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Sells a product with shipping, a commercial storefront for customers.",45,50,0.000590,2026-09-13T08:32:19Z
14f03fdfdece9a4554760de449742f70,pure-goodness-bites-shop,Shop and commerce,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'Shop' names a business selling goods, indicating producer sector.",19,50,0.000538,2026-09-13T08:32:19Z
1c0d9c056602db75fb508d308b898294,sai-kitchen-cart,Shop and commerce,audience,claude-sonnet-5,3,Cannot tell from the name,No clear business or community indicator; ambiguous personal or generic project name,17,44,0.000474,2026-09-13T08:32:19Z
8c25ee9b2f9d0f3d82fd8e1ccabf7ff0,quantum-visuals-lab,Creative and media,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic lab/visuals name, no business or community indicated",17,40,0.000434,2026-09-13T08:32:20Z
481e04a9a9f0aadde707b92b5027e54a,yabai,AI and chatbots,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use context named; just an unclear title.",10,41,0.000430,2026-09-13T08:32:20Z
a1a0cc9fe9ab72da0e43e77e5d2fa44a,new,Generic or brand-style name,audience,claude-sonnet-5,3,Cannot tell from the name,"Name ""new"" gives no business, community, or personal-use context.",8,42,0.000436,2026-09-13T08:32:21Z
7552675dbf776cb5a9d630c5da893d95,quotex-manager-81,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic app name, no clear business, client, or community indicator.",15,40,0.000430,2026-09-13T08:32:21Z
8435464220d642f0e2b46e39870f526e,-ai-productivity,Shop and commerce,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic productivity app name, no business or community indicated",14,38,0.000408,2026-09-13T08:32:21Z
a79ba3991b47e93b0d57f1cfba00aaa8,candid-hire-chat,AI and chatbots,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'Hire' signals recruitment or staffing service, a business function.",15,50,0.000530,2026-09-13T08:32:22Z
cca89b7e4cffed1d7751b77b4f9edcb4,digi-diploma,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,No business or community words; unclear purpose beyond digital diploma.,13,42,0.000446,2026-09-13T08:32:22Z
0e52093a3ba035e64721ff307b5cd5f3,exemplo-site-petshop,Site and portfolio,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","""petshop"" names a pet store business site",17,44,0.000474,2026-09-13T08:32:23Z
be8450dee84b8cfa68ff53fb82813aec,localena-dashboard-hub,Trackers and dashboards,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic 'dashboard-hub' term, no business, client, or community indicated",17,47,0.000504,2026-09-13T08:32:23Z
3394c5aece35b47a6f40aba9910d002f,seaside-escape-web,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Sounds like a personal/vacation-themed site, no business or community indicated.",15,46,0.000490,2026-09-13T08:32:24Z
289e29f806a2b32f303aa39a073624d0,healthkart-online,Health and fitness,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",Name suggests an online marketplace/store brand (Healthkart).,13,52,0.000546,2026-09-13T08:32:24Z
abbcb769965b80934947247e7f60af79,classified-ops-terminal,Learning and study,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, client, or community words; sounds like a personal terminal/demo app.",16,45,0.000482,2026-09-13T08:32:25Z
bdfbba26c7a703b6de139a133116f427,medivive-clinic-suite,Health and fitness,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",Names a clinic business offering healthcare services to paying clients,46,49,0.000582,2026-09-13T08:32:25Z
95bf61a6aa1009fa19caf1e64263a438,science-fair-ai-advisor,AI and chatbots,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal-use advisor app, no business or community named",18,37,0.000406,2026-09-13T08:32:26Z
4dbc458a4fc4fd73ae7c247ece5a23ad,adaptive-image-show,Creative and media,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic image slider tool, no business or community indicated",45,38,0.000470,2026-09-13T08:32:26Z
23d448a256542e8b7a5227a558151d54,proto-health-ai,Health and fitness,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic health/AI app name, no business or community indicator present",14,40,0.000428,2026-09-13T08:32:26Z
cd46503554536a0bbb95b495ba39eb01,crimson-login,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic login/auth app name, no business or community indicated.",12,39,0.000414,2026-09-13T08:32:26Z
03f27a92ec5d3366cd39a409bdeb6586,carbon-compass,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic personal-use app name, no business or community indicated.",13,39,0.000416,2026-09-13T08:32:28Z
d1a7167116dc99d0227af7bba42cab00,tune-my-buddy,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal-use style app name, no business or community named.",15,36,0.000390,2026-09-13T08:32:28Z
832e5674bae28e420098bbd2991bb093,haul-away-pro-rebuild,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'Pro' signals a professional hauling business service, not personal use",19,50,0.000538,2026-09-13T08:32:28Z
3408ad76547405ee2e732a9ad51b288b,binary-annotator-pro,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic tool name, no business, client, or community indicated",16,39,0.000422,2026-09-13T08:32:28Z
27540d8b781fb95022b7ed8f190c1556,my-portfolio,Site and portfolio,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal portfolio site promotes a person, neither sector by itself.",13,43,0.000456,2026-09-13T08:32:29Z
c663a67d426a3ba94f2db8277435a2a1,new-project-spark-49,Generic or brand-style name,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic placeholder name, no business, community, or personal-use indicator present.",15,45,0.000480,2026-09-13T08:32:30Z
69af4789828b5b0c881d9be65d96cec7,newwalaevara,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Name is unclear, no business or community words present.",13,35,0.000376,2026-09-13T08:32:30Z
078081c29caa27ece850fed4a1a00ed4,tekmedia-showcase,Site and portfolio,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",'Tekmedia' names a business brand; 'showcase' promotes its work to clients.,16,58,0.000612,2026-09-13T08:32:30Z
5a6313eebf0ab6cf70da736a6b3a68df,home-taskforce,Unclassified,audience,claude-sonnet-5,3,"Household sector: for the maker, their family, friends or a community, unpaid","""Home"" suggests household context, not a named business or service",13,54,0.000566,2026-09-13T08:32:31Z
eb0890e022493eccc67f249b27ef9335,super_barista_org,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Names a barista/coffee business, implying commercial trade",13,48,0.000506,2026-09-13T08:32:31Z
0b47c49dfd2bb7c57b0ed497133778d1,investview-dashboard-ui,Trackers and dashboards,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic dashboard UI name, no business, client, or community indicator present.",32,44,0.000504,2026-09-13T08:32:31Z
9342fa80f6aa627424701066502f810e,ifcoins-game-school-24,Games and toys,audience,claude-sonnet-5,3,Cannot tell from the name,"School-related app without business or community-owned naming, likely campus/institution use",18,44,0.000476,2026-09-13T08:32:32Z
e334f43ca14013e9b2a47a394691e910,soulridemk,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Premium app implies a paid product/service for customers, not personal use",53,50,0.000606,2026-09-13T08:32:33Z
90f5a099cece0f4bbe0f674e322a1847,biodaca,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No clear business, community, or personal-use indicator in the name.",11,40,0.000422,2026-09-13T08:32:33Z
538aa7bb127ef24a0904d758d9ee770a,janidailydigest,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal digest app, no business or community indicated",13,36,0.000386,2026-09-13T08:32:33Z
1765dee66a4d46ec107bd7441345b739,receita-feliz-brasil-72,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic recipe-themed name, no business or community indicator present.",19,41,0.000448,2026-09-13T08:32:34Z
d6c5dc0c84fa7cfdea733157887ff1c3,scrapper,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use context indicated by the word 'scrapper'.",11,47,0.000492,2026-09-13T08:32:35Z
113b0027725ea20a021e0096ed9dce3f,browser-xmr-miner,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic mining tool name, no business, client, or community indicator present.",16,42,0.000452,2026-09-13T08:32:35Z
184d5526c256c2047836bac6e0314eb1,odata-bookshelf-mern,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic technical project name, no business or community indicator present.",18,38,0.000416,2026-09-13T08:32:35Z
e105018796691d95fa15c79e009bb2e8,chat-spark-frontend,AI and chatbots,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic chat app frontend, no business or community named",16,37,0.000402,2026-09-13T08:32:36Z
438273bc4c7f249508e42d22b7693e53,secure-start,Creative and media,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic name, no business, community, or personal-use context indicated.",11,41,0.000432,2026-09-13T08:32:36Z
8964f07dbd65be5dba8cf0a92d50497a,calm-zone-tracker,Trackers and dashboards,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal wellness/calm tracking app, no business or community named",16,41,0.000442,2026-09-13T08:32:36Z
b919fbdb181497e8b5d2a92b8ec05729,dine-donate-web,Food and drink,audience,claude-sonnet-5,3,"Household sector: for the maker, their family, friends or a community, unpaid","""Donate"" implies charity/community fundraising, not a business venture",14,59,0.000618,2026-09-13T08:32:37Z
9f15942d2bbbdfee462a5aa7db596695,skill-match-ai,AI and chatbots,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic AI matching tool name, no business or community indicated",14,40,0.000428,2026-09-13T08:32:37Z
90133a405ddc98eb5da3e88c10a1fe8b,process-insight-hub-f2d48658,Trackers and dashboards,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'Process insight' suggests business analytics/insight function, indicating producer sector.",20,55,0.000590,2026-09-13T08:32:38Z
d7442a6b52719980a8028e2c165a75ff,watch-ease-admin,Trackers and dashboards,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'Admin' suggests a business management tool, likely for clients or operations.",15,52,0.000550,2026-09-13T08:32:38Z
85a31bafc12a46300657019b764c757f,recipe-ai-delight,Food and drink,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal-use recipe/AI app, no business or community named",16,40,0.000432,2026-09-13T08:32:38Z
c3113f3d94fbb5a5ee4b9fa71a3f90fc,harmony-health-hub,Health and fitness,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic health/wellness app name, no business or community indicator",15,40,0.000430,2026-09-13T08:32:39Z
d5a9c8c0121e28afb6a67fe1ed5ecd1c,mindful-health-suite,Health and fitness,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal wellness app name, no business or community indicated",15,38,0.000410,2026-09-13T08:32:39Z
60eee4bee0d07922f06d487fdd68227c,package-peek-attention-boost,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,No business or community words; unclear personal-use or developer tool name.,17,42,0.000454,2026-09-13T08:32:40Z
c28a84fd7a4cb104164c8eec9ddd0182,bizscore1,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","Name contains 'biz' and 'score', suggesting a business scoring or analytics tool.",12,59,0.000614,2026-09-13T08:32:40Z
3378616819e6e2640a2148d975174b4b,kotwali_bazaar,Unclassified,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","'Bazaar' names a marketplace, a business selling to customers.",16,51,0.000542,2026-09-13T08:32:41Z
821908077c944db6abfb397fa1899ec9,aba,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Name 'aba' gives no clue about business, community, or personal use.",9,43,0.000448,2026-09-13T08:32:42Z
76460b543fc17b2cfda3fa059a535676,car_rentals,Property and home,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers",Car rentals names a rental business service for paying customers.,12,46,0.000484,2026-09-13T08:32:42Z
3bcfeca4b207e006080cd34477d12290,internet-stock-tracker-55,Trackers and dashboards,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic personal-use tracker app, no business or community named",18,39,0.000426,2026-09-13T08:32:42Z
b255649d0f54c0658fec4975d0939729,atharva-bambere-portfolio,Site and portfolio,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal portfolio site promotes an individual, neither household nor producer sector",38,46,0.000536,2026-09-13T08:32:43Z
072dfad7cd29ead53d0d73db9521bb77,zhdw-student-login,Learning and study,audience,claude-sonnet-5,3,Cannot tell from the name,"Student login app for a campus/institution, not a community the maker belongs to.",15,44,0.000470,2026-09-13T08:32:43Z
fabfb04bebd3bd7b01e1ab23bab5e33d,college-smart-check,Creative and media,audience,claude-sonnet-5,3,Cannot tell from the name,Campus/college app without business or community words named,13,34,0.000366,2026-09-13T08:32:44Z
ef6d93b75f549ee2525ee6ee0ed70106,simple-ai-chat,AI and chatbots,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic personal chatbot app, no business or community indicated",15,40,0.000430,2026-09-13T08:32:44Z
45f88ad84b6e97c45e18b30fa87b34e1,happy-places-map,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,No business or community word; could be personal app for favorite places,13,38,0.000406,2026-09-13T08:32:45Z
f0cf2eefa44f4dfc0f2e7fbe96027f3b,duo-spend,Money and admin,audience,claude-sonnet-5,3,Cannot tell from the name,"Sounds like a personal budgeting app, no business or community named.",12,41,0.000434,2026-09-13T08:32:45Z
a08ce3101e7baf484f7d7a6e4e830821,sleepypig,Health and fitness,audience,claude-sonnet-5,3,Cannot tell from the name,"Personal-use app name suggesting sleep tracking, no business or community indicated",12,47,0.000494,2026-09-13T08:32:45Z
d456d607b41aa6198b77a6f432a8c0d3,ephemeral-inbox-free,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic personal-use email/inbox app name, no business or community indicated",18,44,0.000476,2026-09-13T08:32:45Z
71d8497277f4eb9782c253b2ac7ff3e6,tennis-poll-ace-chart,Sport and outdoors,audience,claude-sonnet-5,3,Cannot tell from the name,No business or community words; appears personal-use polling/chart app.,19,40,0.000438,2026-09-13T08:32:46Z
1bcd8dc5dadef58c51455bec158b7069,stayvibe_65,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Name is ambiguous, no clear business, community, or personal-use indicator",14,46,0.000488,2026-09-13T08:32:47Z
6e07a6eb8d4f89da4c09253745849a53,greenparadise-main,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use indicator present in the name itself.",14,41,0.000438,2026-09-13T08:32:47Z
a5ec49d435088314c9d4ad68ccf0b447,waste_management,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,No business or community words indicated; could be personal or institutional project.,11,40,0.000422,2026-09-13T08:32:47Z
3ae6e19c363cdf1391324ef2dead0235,midianita-app,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use category words present in the name.",12,38,0.000404,2026-09-13T08:32:48Z
6e8fd5a3161ab8373d27956d90e4613d,medicare-pro-frontend,Health and fitness,audience,claude-sonnet-5,3,"Producer sector: for a business, clients or paying customers","""pro"" and professional framing suggest a business-facing product, not personal use",17,55,0.000584,2026-09-13T08:32:49Z
e09c6bc2285cac72f7b74d5a217b2642,memenet,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal context indicated by the name alone.",10,39,0.000410,2026-09-13T08:32:49Z
17b7802f678f7b23b5271acf94ec9d41,twab.github.io,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"Generic GitHub Pages username domain, no business or community words present.",13,42,0.000446,2026-09-13T08:32:49Z
1c7a3e2a71fb2f09d9201d972b46fdca,rebound7k,Unclassified,audience,claude-sonnet-5,3,Cannot tell from the name,"No business, community, or personal-use clue in the name itself.",12,39,0.000414,2026-09-13T08:32:50Z
